"Id"	"Sireid"	"Damid"	"MGdamid"	"MGsireid"	"PGdamid"	"PGsireid"	"Batch"	"Ptype1"	"Ptype2"	"Ptype3"	"Ftype1"	"Ftype2"	"Ftype3"
4254	1051	1551	179	19	200	20	1	171.45	156.38	144.63	8.74	88.27	8.74
4255	1051	1551	179	19	200	20	1	207.22	131.37	372.33	208.61	290.87	208.61
4256	1052	1552	179	19	195	20	2	318.47	261.57	412.23	123.41	257.68	123.41
4257	1052	1552	179	19	195	20	2	197.07	208.4	298.1	124.6	261.74	124.6
4258	1052	1552	179	19	195	20	2	334.71	550.57	398.88	88.74	226.65	88.74
4259	1052	1552	179	19	195	20	2	265	248.44	366.87	129.74	262.66	129.74
4260	1052	1552	179	19	195	20	2	278.66	412.64	385.43	136.27	264.15	136.27
4261	1053	1553	179	19	190	20	1	312.78	380.71	361	93.26	191.56	93.26
4262	1053	1553	179	19	190	20	1	311.55	363.69	420.37	154	248.36	154
4263	1053	1553	179	19	190	20	1	369.49	493.88	352.97	28.6	123.85	28.6
4264	1053	1553	179	19	190	20	1	33.53	135.33	116.51	120.11	211.43	120.11
4265	1053	1553	179	19	190	20	1	147.5	371.23	176.5	74.87	168.59	74.87
4266	1054	1554	179	19	185	20	2	126	267.67	205.34	104.06	228.47	104.06
4267	1054	1554	179	19	185	20	2	122.15	350.32	133.3	34.72	160.37	34.72
4268	1054	1554	179	19	185	20	2	232.3	277.39	394.38	190.72	314.85	190.72
4269	1054	1554	179	19	185	20	2	224.24	291.22	268.92	69.81	199.02	69.81
4270	1054	1554	179	19	185	20	2	276.12	340.86	190.69	-55.76	72.06	-55.76
4271	1055	1555	179	19	180	20	1	164.44	231.28	338.45	214.26	281.1	214.26
4272	1055	1555	179	19	180	20	1	237.82	249.15	471.66	278.49	339.87	278.49
4273	1055	1555	179	19	180	20	1	159.79	208.58	162.64	49.03	111.4	49.03
4274	1055	1555	179	19	180	20	1	176.75	197.85	259.26	129.97	197.59	129.97
4275	1055	1555	179	19	180	20	1	144.97	154.97	192.09	91.72	167.24	91.72
4276	1056	1556	184	19	199	19	2	182.39	261.61	139.8	-16.74	68.54	-16.74
4277	1056	1556	184	19	199	19	2	130.03	194.6	231.86	128.28	214.91	128.28
4278	1056	1556	184	19	199	19	2	172.16	309.8	256.13	111.41	196.39	111.41
4279	1056	1556	184	19	199	19	2	204.4	253.62	141.43	-32.6	48.06	-32.6
4280	1056	1556	184	19	199	19	2	176.61	239.91	208.19	63.83	153.51	63.83
4281	1057	1557	184	19	194	19	1	118.26	146.16	88.68	12.9	85.33	12.9
4282	1057	1557	184	19	194	19	1	222.1	242.55	164.07	-15.19	55.03	-15.19
4283	1057	1557	184	19	194	19	1	406.68	485.58	620.12	254.41	317.8	254.41
4284	1057	1557	184	19	194	19	1	218.65	255.68	252.46	82.51	154.92	82.51
4285	1057	1557	184	19	194	19	1	324.69	315.32	362.23	83.43	153.81	83.43
4286	1058	1558	184	19	189	19	2	226.51	478.11	179.25	-16.85	90.17	-16.85
4287	1058	1558	184	19	189	19	2	323.54	330.15	424.7	130.35	236.93	130.35
4288	1058	1558	184	19	189	19	2	312.77	443.46	476.78	195.16	307.26	195.16
4289	1058	1558	184	19	189	19	2	212.14	256.4	267.98	78.09	191.15	78.09
4290	1058	1558	184	19	189	19	2	74.88	148.15	82.38	39.39	145.49	39.39
4291	1059	1559	184	19	184	19	1	185.47	181.81	316.89	167.74	288.72	167.74
4292	1059	1559	184	19	184	19	1	335.78	409.49	467.11	178.94	289.84	178.94
4293	1059	1559	184	19	184	19	1	114.54	423.08	218.28	147.46	267.81	147.46
4294	1059	1559	184	19	184	19	1	302.15	463.92	244.28	-8.26	103.85	-8.26
4295	1059	1559	184	19	184	19	1	200.18	455.65	294.94	140.84	250.49	140.84
4296	1060	1560	184	19	179	19	2	99.71	46.59	196.92	128.64	255.8	128.64
4297	1060	1560	184	19	179	19	2	175.17	105	242.38	96.25	203.17	96.25
4298	1060	1560	184	19	179	19	2	244.11	214.3	362.04	141.12	273.54	141.12
4299	1060	1560	184	19	179	19	2	274.83	287.05	459.17	209.41	338.59	209.41
4300	1060	1560	184	19	179	19	2	214.39	245.2	382.45	195.26	320.72	195.26
4301	1061	1561	189	19	198	18	1	235.88	266.48	323.42	129.88	196.28	129.88
4302	1061	1561	189	19	198	18	1	217.97	345.92	300.67	123.93	193.03	123.93
4303	1061	1561	189	19	198	18	1	59.94	165.22	240.75	224.07	291.06	224.07
4304	1061	1561	189	19	198	18	1	262.73	231.97	366.05	146.99	222.94	146.99
4305	1061	1561	189	19	198	18	1	72.32	128.93	394.92	363.46	430.5	363.46
4306	1062	1562	189	19	193	18	2	187.12	291.76	146.6	-15.36	77.13	-15.36
4307	1062	1562	189	19	193	18	2	133.1	146.3	221.51	119.17	210.2	119.17
4308	1062	1562	189	19	193	18	2	100.11	367.13	296.32	220.22	308.45	220.22
4309	1062	1562	189	19	193	18	2	330.54	468.21	353.46	53.99	147.39	53.99
4310	1062	1562	189	19	193	18	2	224.92	439.33	336.53	141.79	231.99	141.79
4311	1063	1563	189	19	188	18	1	85.42	213.19	275.95	234.19	291.96	234.19
4312	1063	1563	189	19	188	18	1	137.07	96.42	202.06	107.66	172.74	107.66
4313	1063	1563	189	19	188	18	1	153.47	48.72	148.44	36.19	99.8	36.19
4314	1063	1563	189	19	188	18	1	31.48	149.42	4.4	12.83	73.05	12.83
4315	1063	1563	189	19	188	18	1	237.62	337.09	193.05	-0.88	70.86	-0.88
4316	1064	1564	189	19	183	18	2	170.43	213.18	135.47	-3.63	89.82	-3.63
4317	1064	1564	189	19	183	18	2	243.95	391.6	273.58	56.1	146.93	56.1
4318	1064	1564	189	19	183	18	2	405.49	497.8	387.03	10.58	107.25	10.58
4319	1064	1564	189	19	183	18	2	133.86	93.37	105.97	-9.41	85.17	-9.41
4320	1064	1564	189	19	183	18	2	145.91	258.11	344.71	222.62	318.25	222.62
4321	1065	1565	189	19	178	18	1	343.32	487.64	436.88	136.4	226.6	136.4
4322	1065	1565	189	19	178	18	1	106.3	194.3	260.78	189.02	275.34	189.02
4323	1065	1565	189	19	178	18	1	305.29	464.08	452.05	194.29	287.93	194.29
4324	1065	1565	189	19	178	18	1	135.15	187.87	146.31	49.52	132.22	49.52
4325	1065	1565	189	19	178	18	1	299.49	437.72	210.71	-44.22	43.06	-44.22
4326	1066	1566	194	19	197	17	2	105.01	177.52	199.3	118.43	200.69	118.43
4327	1066	1566	194	19	197	17	2	125.41	48.26	185.34	91.11	171.35	91.11
4328	1066	1566	194	19	197	17	2	149.46	368.31	201.91	81.14	158.36	81.14
4329	1066	1566	194	19	197	17	2	233.28	463.99	408.41	200.6	277.67	200.6
4330	1066	1566	194	19	197	17	2	271.17	280.63	496.65	246.43	324.98	246.43
4331	1067	1567	194	19	192	17	1	237.18	325.44	406.86	206.24	307.62	206.24
4332	1067	1567	194	19	192	17	1	251.88	327.4	243.65	37.87	125.93	37.87
4333	1067	1567	194	19	192	17	1	233.59	432.36	252.39	61.93	154.66	61.93
4334	1067	1567	194	19	192	17	1	288.38	290.52	419.98	173.28	270.19	173.28
4335	1067	1567	194	19	192	17	1	40.63	190.09	14	11.91	98.66	11.91
4336	1068	1568	194	19	187	17	2	241.34	369.58	408.47	199.03	288.28	199.03
4337	1068	1568	194	19	187	17	2	283.4	216.64	369.08	115.16	212.55	115.16
4338	1068	1568	194	19	187	17	2	191.03	416.87	335.71	170.52	267.76	170.52
4339	1068	1568	194	19	187	17	2	114.19	264.09	139.77	59.19	153.4	59.19
4340	1068	1568	194	19	187	17	2	218.86	309.65	308.44	114.46	207.29	114.46
4341	1069	1569	194	19	182	17	1	221.5	283.22	333.78	155.44	260.15	155.44
4342	1069	1569	194	19	182	17	1	357.24	392.42	506.65	190.79	279.84	190.79
4343	1069	1569	194	19	182	17	1	183.29	261.62	297.88	152.34	260.57	152.34
4344	1069	1569	194	19	182	17	1	307.35	392.14	382.85	118.49	221.11	118.49
4345	1069	1569	194	19	182	17	1	316.02	486.75	338.42	66.83	173.53	66.83
4346	1070	1570	194	19	177	17	2	235.47	158.92	522.06	312.31	450.33	312.31
4347	1070	1570	194	19	177	17	2	266.76	351.73	341.8	102.98	242.6	102.98
4348	1070	1570	194	19	177	17	2	296.04	409.16	318.37	41.98	181.6	41.98
4349	1070	1570	194	19	177	17	2	152.74	234.57	159.3	28.57	166.05	28.57
4350	1070	1570	194	19	177	17	2	287.82	465.66	383.31	124.08	259.11	124.08
4351	1071	1571	199	19	196	16	1	219.42	265.4	212.15	37.2	104.38	37.2
4352	1071	1571	199	19	196	16	1	176.28	210.51	173.69	42.09	112.97	42.09
4353	1071	1571	199	19	196	16	1	137.37	259.7	241.97	140.66	210.54	140.66
4354	1071	1571	199	19	196	16	1	141.76	144.31	281.32	179.44	250.39	179.44
4355	1071	1571	199	19	196	16	1	119.79	212.21	107.25	26.43	101.43	26.43
4356	1072	1572	199	19	191	16	2	116.88	206.77	229.57	136.36	261.64	136.36
4357	1072	1572	199	19	191	16	2	197.48	214.51	166.45	-3.29	126.31	-3.29
4358	1072	1572	199	19	191	16	2	342.13	388.53	436.69	126.75	258.36	126.75
4359	1072	1572	199	19	191	16	2	234.47	299.7	262.1	57.09	184.04	57.09
4360	1072	1572	199	19	191	16	2	222.76	293.95	349.84	152.83	280.31	152.83
4361	1073	1573	199	19	186	16	1	134.04	270.9	269.97	169.18	230.7	169.18
4362	1073	1573	199	19	186	16	1	218.63	170.79	188.64	20.27	77.28	20.27
4363	1073	1573	199	19	186	16	1	97.68	51.99	87.39	31.65	95.77	31.65
4364	1073	1573	199	19	186	16	1	264.74	166.78	268.65	43.33	100.02	43.33
4365	1073	1573	199	19	186	16	1	273.06	409.17	382.01	155.59	220.03	155.59
4366	1074	1574	199	19	181	16	2	272.86	319.13	497.5	250.85	369.09	250.85
4367	1074	1574	199	19	181	16	2	206.2	244.52	312.93	125.81	243.66	125.81
4368	1074	1574	199	19	181	16	2	199.92	300.4	343.78	171.9	296.21	171.9
4369	1074	1574	199	19	181	16	2	274.08	313.89	343.46	103	217.93	103
4370	1074	1574	199	19	181	16	2	88.83	0.11	85.31	21.15	143.13	21.15
4371	1075	1575	199	19	176	16	1	285.83	579.28	380.12	137.61	213.75	137.61
4372	1075	1575	199	19	176	16	1	198.99	357.41	287.55	126.38	206.09	126.38
4373	1075	1575	199	19	176	16	1	194.86	203.97	223.4	69.1	145.47	69.1
4374	1075	1575	199	19	176	16	1	205.5	296.67	135.57	-19.64	58.43	-19.64
4375	1075	1575	199	19	176	16	1	193.77	366.44	260.86	113.09	196.41	113.09
4376	1076	1576	180	20	151	11	2	188.16	282.74	225.53	64.65	155.74	64.65
4377	1076	1576	180	20	151	11	2	149.66	332.1	196.64	62.72	153.22	62.72
4378	1076	1576	180	20	151	11	2	215.18	276.13	349.57	161.93	256.82	161.93
4379	1076	1576	180	20	151	11	2	336.65	437.99	340.09	32.29	121.35	32.29
4380	1076	1576	180	20	151	11	2	164.34	287.72	345.27	206.77	300.22	206.77
4381	1077	1577	180	20	156	11	1	343.83	534.34	436.96	129.29	229.1	129.29
4382	1077	1577	180	20	156	11	1	254.7	179.15	537.47	328.46	419.04	328.46
4383	1077	1577	180	20	156	11	1	211.59	240.62	370.32	212.66	305.42	212.66
4384	1077	1577	180	20	156	11	1	272.48	280.49	330.73	99.16	190.79	99.16
4385	1077	1577	180	20	156	11	1	301.65	479.06	329.65	69.86	159.29	69.86
4386	1078	1578	180	20	161	11	2	233.68	457.49	337.32	130.07	264.2	130.07
4387	1078	1578	180	20	161	11	2	243.45	283.22	192.01	-28.69	104.34	-28.69
4388	1078	1578	180	20	161	11	2	261.78	254.02	365.73	132.08	266.86	132.08
4389	1078	1578	180	20	161	11	2	328.91	395.03	413.19	110.7	243.46	110.7
4390	1078	1578	180	20	161	11	2	114.02	156.11	162.06	70.17	207.38	70.17
4391	1079	1579	180	20	166	11	1	227.45	284.05	329.47	139.7	245.49	139.7
4392	1079	1579	180	20	166	11	1	274.87	438.47	402.37	170.83	276.26	170.83
4393	1079	1579	180	20	166	11	1	304.32	355.13	313.91	59.19	164.85	59.19
4394	1079	1579	180	20	166	11	1	271.6	121.14	425.04	191.95	295.47	191.95
4395	1079	1579	180	20	166	11	1	174.89	131.76	197.66	60.61	165.38	60.61
4396	1080	1580	180	20	171	11	2	89.02	209.51	250.51	184.71	316	184.71
4397	1080	1580	180	20	171	11	2	177.16	181.07	133.97	-18.5	117.81	-18.5
4398	1080	1580	180	20	171	11	2	332.21	402.56	446.42	137.66	266.58	137.66
4399	1080	1580	180	20	171	11	2	294.31	558.48	288.17	21.64	153	21.64
4400	1080	1580	180	20	171	11	2	150.37	302.66	21.27	-98.66	28.13	-98.66
4401	1081	1581	185	20	152	12	1	209.02	301.12	254.3	86.21	177.3	86.21
4402	1081	1581	185	20	152	12	1	260.28	478.05	422.49	210.62	312.85	210.62
4403	1081	1581	185	20	152	12	1	91.69	271.99	147.86	96.23	192.75	96.23
4404	1081	1581	185	20	152	12	1	278.54	302.06	344.78	110.03	206.49	110.03
4405	1081	1581	185	20	152	12	1	155.47	322.49	325.56	207.55	302.5	207.55
4406	1082	1582	185	20	157	12	2	203.89	321.84	279.05	100.2	193.6	100.2
4407	1082	1582	185	20	157	12	2	197.83	314.38	355.84	188.32	284.96	188.32
4408	1082	1582	185	20	157	12	2	144.68	163.31	133.18	16.35	109.09	16.35
4409	1082	1582	185	20	157	12	2	85.64	162.73	188.72	128.17	225.6	128.17
4410	1082	1582	185	20	157	12	2	273.6	263.75	475.92	232.83	323.77	232.83
4411	1083	1583	185	20	162	12	1	226.91	328.31	233.89	60.76	143.88	60.76
4412	1083	1583	185	20	162	12	1	178.92	162.61	331.94	195.82	278.9	195.82
4413	1083	1583	185	20	162	12	1	134.48	117.81	369.79	276.67	350.57	276.67
4414	1083	1583	185	20	162	12	1	151.98	254.81	298.01	190.49	274.77	190.49
4415	1083	1583	185	20	162	12	1	266.17	312.15	153.26	-77.79	-0.22	-77.79
4416	1084	1584	185	20	167	12	2	127.81	302.26	165.08	69.41	212.75	69.41
4417	1084	1584	185	20	167	12	2	268.52	402.77	450.35	208.22	340.36	208.22
4418	1084	1584	185	20	167	12	2	341.96	455.6	428.28	116.95	255.84	116.95
4419	1084	1584	185	20	167	12	2	246.01	445.21	285.48	66.81	198.98	66.81
4420	1084	1584	185	20	167	12	2	238.44	351.59	265.53	50.46	187.26	50.46
4421	1085	1585	185	20	172	12	1	297.68	380.52	357.45	97.55	232.61	97.55
4422	1085	1585	185	20	172	12	1	268.77	341.83	407.46	180.11	317.89	180.11
4423	1085	1585	185	20	172	12	1	179.89	207.65	265.86	131.09	264.89	131.09
4424	1085	1585	185	20	172	12	1	276.81	393.82	287.84	59.51	189.74	59.51
4425	1085	1585	185	20	172	12	1	165.64	164.06	336.07	212.31	353.68	212.31
4426	1086	1586	190	20	153	13	2	203.3	393.51	279.29	102.67	188.38	102.67
4427	1086	1586	190	20	153	13	2	55.96	-14.66	62.61	34.85	122.9	34.85
4428	1086	1586	190	20	153	13	2	129.77	195.65	68.62	-35.2	53.3	-35.2
4429	1086	1586	190	20	153	13	2	214.83	266.95	258.43	67	141.59	67
4430	1086	1586	190	20	153	13	2	171.24	328.32	278.1	127.98	214.45	127.98
4431	1087	1587	190	20	158	13	1	220.86	237.38	288.8	106.42	249.93	106.42
4432	1087	1587	190	20	158	13	1	220.91	292.92	375.2	194.48	329.26	194.48
4433	1087	1587	190	20	158	13	1	151.82	193.96	343.1	236.08	378.24	236.08
4434	1087	1587	190	20	158	13	1	367.93	434.27	474.19	149.66	280.76	149.66
4435	1087	1587	190	20	158	13	1	248.22	295.37	295.88	91.93	234.84	91.93
4436	1088	1588	190	20	163	13	2	268.83	428.72	250.98	9.14	122.65	9.14
4437	1088	1588	190	20	163	13	2	259.52	362.97	374.55	146.11	256.23	146.11
4438	1088	1588	190	20	163	13	2	233.24	388.14	292.44	91.22	204.89	91.22
4439	1088	1588	190	20	163	13	2	238.87	415.39	374.51	155.74	271.42	155.74
4440	1088	1588	190	20	163	13	2	216.44	298.64	279.85	91.7	202.94	91.7
4441	1089	1589	190	20	168	13	1	204.05	275.59	319.29	159.75	228.97	159.75
4442	1089	1589	190	20	168	13	1	192.81	503.35	283.66	131.62	195.74	131.62
4443	1089	1589	190	20	168	13	1	188.1	74.96	233.53	94.07	165.36	94.07
4444	1089	1589	190	20	168	13	1	151.14	61.46	190.58	80.61	147.98	80.61
4445	1089	1589	190	20	168	13	1	254.01	280.06	301.2	86.94	156.7	86.94
4446	1090	1590	190	20	173	13	2	91.98	58.91	246.43	180.86	283.58	180.86
4447	1090	1590	190	20	173	13	2	248.22	399.12	296.28	76.24	174.63	76.24
4448	1090	1590	190	20	173	13	2	364.47	587	454.62	118.74	220.8	118.74
4449	1090	1590	190	20	173	13	2	229.12	347.97	211.38	6.63	111.77	6.63
4450	1090	1590	190	20	173	13	2	249.06	520.52	319.63	92.56	196.5	92.56
4451	1091	1591	195	20	154	14	1	298.88	329.49	350.62	96.14	221.38	96.14
4452	1091	1591	195	20	154	14	1	329.63	479.81	501.92	221.98	348.99	221.98
4453	1091	1591	195	20	154	14	1	232.14	240.73	440.81	249.25	373.07	249.25
4454	1091	1591	195	20	154	14	1	297.87	515.85	265.27	5.78	124.67	5.78
4455	1091	1591	195	20	154	14	1	212.15	257.42	289.1	114.85	237.3	114.85
4456	1092	1592	195	20	159	14	2	116.68	163.37	205.31	108.13	223.96	108.13
4457	1092	1592	195	20	159	14	2	195.5	241.73	309.63	134.95	258.74	134.95
4458	1092	1592	195	20	159	14	2	272.13	212.43	290.03	54.05	181.15	54.05
4459	1092	1592	195	20	159	14	2	239.89	293.15	444.72	223.5	350.14	223.5
4460	1092	1592	195	20	159	14	2	239.41	282.72	268.63	58.41	179.58	58.41
4461	1093	1593	195	20	164	14	1	323.24	605.71	397.74	115.72	223.23	115.72
4462	1093	1593	195	20	164	14	1	238.05	321.89	393.14	192.86	293.2	192.86
4463	1093	1593	195	20	164	14	1	419.49	276.02	533.58	158.87	261.38	158.87
4464	1093	1593	195	20	164	14	1	187.93	368.78	219.17	81.43	184.72	81.43
4465	1093	1593	195	20	164	14	1	300.51	284.79	307.54	48.61	158.51	48.61
4466	1094	1594	195	20	169	14	2	176.31	185.9	344.7	195.65	317.11	195.65
4467	1094	1594	195	20	169	14	2	274.31	368.52	378.87	127.18	249.28	127.18
4468	1094	1594	195	20	169	14	2	117.8	257.73	37.76	-49.79	67.58	-49.79
4469	1094	1594	195	20	169	14	2	236.88	345.89	433.91	232.33	351.06	232.33
4470	1094	1594	195	20	169	14	2	328.81	531.46	421.62	116.62	236.96	116.62
4471	1095	1595	195	20	174	14	1	187.33	308.9	188.01	45.48	157.69	45.48
4472	1095	1595	195	20	174	14	1	214.99	275.81	367.58	198.96	320.23	198.96
4473	1095	1595	195	20	174	14	1	369.22	431.4	366.78	46.2	159.33	46.2
4474	1095	1595	195	20	174	14	1	311.48	281.26	441.3	171.6	289.62	171.6
4475	1095	1595	195	20	174	14	1	294.07	266.96	302.09	51.14	168.86	51.14
4476	1096	1596	200	20	155	15	2	138.37	263.77	232.5	124.94	210.62	124.94
4477	1096	1596	200	20	155	15	2	124.55	204.98	322.88	226.08	300.61	226.08
4478	1096	1596	200	20	155	15	2	156.01	226.67	227.84	97.81	179.21	97.81
4479	1096	1596	200	20	155	15	2	58.22	131.9	280.03	248.13	332.29	248.13
4480	1096	1596	200	20	155	15	2	136.32	393.47	407.57	299.88	377.19	299.88
4481	1097	1597	200	20	160	15	1	265.64	478.81	268.47	45.6	160.91	45.6
4482	1097	1597	200	20	160	15	1	188.64	420.82	297.58	149.97	271.42	149.97
4483	1097	1597	200	20	160	15	1	294.1	313.93	445.57	187.33	304.19	187.33
4484	1097	1597	200	20	160	15	1	232.29	406.45	213.55	23.2	139.58	23.2
4485	1097	1597	200	20	160	15	1	259.53	330.02	316.35	102.82	225.28	102.82
4486	1098	1598	200	20	165	15	2	220.6	318.62	363.87	175.2	271.79	175.2
4487	1098	1598	200	20	165	15	2	231.07	319.98	404.99	197.42	293.74	197.42
4488	1098	1598	200	20	165	15	2	246.68	328.48	262.31	39.65	139.36	39.65
4489	1098	1598	200	20	165	15	2	174.83	271.85	303.28	165.49	266.77	165.49
4490	1098	1598	200	20	165	15	2	325.01	235.14	320.01	18.15	110.45	18.15
4491	1099	1599	200	20	170	15	1	234.55	230.09	281.13	91.42	227.31	91.42
4492	1099	1599	200	20	170	15	1	358.52	508.97	340.48	25.5	158.63	25.5
4493	1099	1599	200	20	170	15	1	216.52	282.55	194.78	27.25	156.92	27.25
4494	1099	1599	200	20	170	15	1	135.13	115.91	217.12	119.58	250.55	119.58
4495	1099	1599	200	20	170	15	1	298.01	380.75	282.2	29.04	160.1	29.04
4496	1100	1600	200	20	175	15	2	223.64	304.27	257.56	56.84	189.35	56.84
4497	1100	1600	200	20	175	15	2	179.95	207.17	147.15	-10.12	117.81	-10.12
4498	1100	1600	200	20	175	15	2	269.88	388.78	446.73	201.82	328.57	201.82
4499	1100	1600	200	20	175	15	2	188.8	278.34	108.9	-59.29	67.33	-59.29
4500	1100	1600	200	20	175	15	2	308.85	492.97	245.84	-32.52	86	-32.52
